Region,MetropolitanStatus,Exper,Educ,Race,WeeklyEarnings
West,MetropolitanArea,27,14,NotBlack,2374.15
Northeast,MetropolitanArea,9,18,NotBlack,1282.05
West,NotMetropolitanArea,26,12,NotBlack,2098.77
South,MetropolitanArea,42,12,NotBlack,830.96
West,MetropolitanArea,30,18,NotBlack,1115.86
West,MetropolitanArea,17,14,NotBlack,370.37
South,NotMetropolitanArea,29,12,NotBlack,723.46
Midwest,MetropolitanArea,21,12,NotBlack,759.73
Northeast,MetropolitanArea,30,9,NotBlack,546.06
South,MetropolitanArea,43,9,NotBlack,526.54
West,MetropolitanArea,26,15,NotBlack,892.21
South,MetropolitanArea,7,13,NotBlack,474.83
South,MetropolitanArea,31,9,NotBlack,723.84
South,MetropolitanArea,3,16,NotBlack,522.32
South,MetropolitanArea,21,13,NotBlack,783.48
West,MetropolitanArea,32,13,NotBlack,577.4
West,NotMetropolitanArea,0,13,NotBlack,273.03
West,MetropolitanArea,8,12,NotBlack,241.55
South,MetropolitanArea,12,10,Black,63.16
Northeast,MetropolitanArea,12,16,NotBlack,2363.89
Northeast,MetropolitanArea,29,12,NotBlack,427.35
Midwest,MetropolitanArea,46,12,NotBlack,942.17
Northeast,MetropolitanArea,51,0,NotBlack,712.25
South,NotMetropolitanArea,47,9,Black,375.98
South,MetropolitanArea,31,12,NotBlack,356.13
West,MetropolitanArea,15,12,NotBlack,1543.21
Northeast,NotMetropolitanArea,16,18,NotBlack,166.19
Northeast,MetropolitanArea,4,12,NotBlack,540.12
Midwest,MetropolitanArea,4,18,NotBlack,970.02
West,NotMetropolitanArea,14,13,NotBlack,1068.38
Midwest,MetropolitanArea,31,15,NotBlack,593.54
Northeast,NotMetropolitanArea,30,12,NotBlack,417.85
West,NotMetropolitanArea,1,13,NotBlack,370.37
West,NotMetropolitanArea,8,16,NotBlack,712.25
Midwest,NotMetropolitanArea,29,12,NotBlack,664.77
South,MetropolitanArea,43,10,NotBlack,807.22
Northeast,MetropolitanArea,26,13,NotBlack,949.67
Northeast,MetropolitanArea,11,15,NotBlack,370.37
South,MetropolitanArea,25,10,NotBlack,409.47
West,MetropolitanArea,25,12,NotBlack,641.03
Midwest,MetropolitanArea,3,16,NotBlack,427.35
Midwest,NotMetropolitanArea,5,13,NotBlack,118.71
South,MetropolitanArea,14,12,Black,257.2
South,MetropolitanArea,12,18,NotBlack,902.18
Northeast,NotMetropolitanArea,25,12,NotBlack,457.67
Northeast,NotMetropolitanArea,15,12,NotBlack,617.28
Northeast,MetropolitanArea,2,13,NotBlack,166.19
South,MetropolitanArea,6,12,Black,427.35
South,MetropolitanArea,15,11,Black,308.64
Midwest,NotMetropolitanArea,4,12,NotBlack,451.09
West,MetropolitanArea,34,12,NotBlack,1424.5
Midwest,MetropolitanArea,17,11,NotBlack,849.95
Midwest,MetropolitanArea,3,12,NotBlack,356.13
Northeast,NotMetropolitanArea,14,14,NotBlack,338.9
West,MetropolitanArea,14,12,NotBlack,555.56
West,MetropolitanArea,26,12,NotBlack,451.09
Northeast,NotMetropolitanArea,15,12,NotBlack,284.9
West,NotMetropolitanArea,39,13,NotBlack,469.66
Northeast,MetropolitanArea,2,16,NotBlack,510.45
West,MetropolitanArea,12,4,NotBlack,159.07
South,MetropolitanArea,29,16,NotBlack,949.67
South,MetropolitanArea,38,12,NotBlack,227.92
West,MetropolitanArea,12,12,NotBlack,522.32
South,MetropolitanArea,24,18,NotBlack,1178.51
South,MetropolitanArea,34,15,NotBlack,997.15
South,MetropolitanArea,24,14,NotBlack,1009.66
West,NotMetropolitanArea,6,12,NotBlack,540.12
Midwest,MetropolitanArea,5,12,Black,163.82
West,NotMetropolitanArea,8,12,NotBlack,474.83
South,NotMetropolitanArea,23,12,NotBlack,522.32
South,NotMetropolitanArea,22,11,NotBlack,949.67
Northeast,NotMetropolitanArea,18,12,NotBlack,712.25
South,MetropolitanArea,35,16,NotBlack,1129.63
South,MetropolitanArea,12,10,NotBlack,593.54
Midwest,NotMetropolitanArea,8,16,NotBlack,878.44
South,NotMetropolitanArea,31,12,NotBlack,854.7
West,MetropolitanArea,7,12,NotBlack,96.3
South,MetropolitanArea,31,18,NotBlack,1543.21
Northeast,MetropolitanArea,29,13,NotBlack,854.7
South,MetropolitanArea,15,18,NotBlack,759.73
Northeast,MetropolitanArea,15,9,NotBlack,593.54
Northeast,MetropolitanArea,35,18,NotBlack,997.15
Northeast,MetropolitanArea,5,15,NotBlack,735.99
West,MetropolitanArea,10,11,NotBlack,336.7
West,MetropolitanArea,29,14,NotBlack,440.82
South,NotMetropolitanArea,30,7,NotBlack,569.8
West,NotMetropolitanArea,19,3,NotBlack,142.45
West,MetropolitanArea,40,12,NotBlack,1014.96
South,MetropolitanArea,35,14,NotBlack,712.25
West,MetropolitanArea,7,11,NotBlack,593.54
West,NotMetropolitanArea,3,12,NotBlack,138.89
Midwest,MetropolitanArea,34,12,NotBlack,617.28
Northeast,MetropolitanArea,17,18,NotBlack,1153.3
South,MetropolitanArea,23,10,NotBlack,158.73
South,MetropolitanArea,20,15,NotBlack,569.8
Midwest,MetropolitanArea,2,16,NotBlack,213.68
Northeast,NotMetropolitanArea,20,12,Black,118.71
Northeast,MetropolitanArea,2,18,NotBlack,712.25
Midwest,MetropolitanArea,9,16,NotBlack,641.03
Northeast,NotMetropolitanArea,27,12,NotBlack,878.44
Northeast,MetropolitanArea,12,16,NotBlack,617.28
Northeast,MetropolitanArea,21,18,NotBlack,870.44
Midwest,MetropolitanArea,7,15,Black,474.83
Midwest,MetropolitanArea,49,10,NotBlack,685.19
South,MetropolitanArea,19,18,NotBlack,2374.15
Midwest,NotMetropolitanArea,15,12,NotBlack,783.48
West,NotMetropolitanArea,32,12,NotBlack,617.28
Northeast,MetropolitanArea,3,16,NotBlack,712.25
South,MetropolitanArea,18,12,Black,352.73
Northeast,MetropolitanArea,5,12,NotBlack,64.3
Northeast,MetropolitanArea,26,12,NotBlack,555.56
West,MetropolitanArea,10,12,NotBlack,356.13
West,NotMetropolitanArea,47,8,NotBlack,175.44
Midwest,MetropolitanArea,26,12,Black,593.54
Midwest,MetropolitanArea,45,12,NotBlack,907.41
Northeast,MetropolitanArea,14,12,NotBlack,581.67
West,NotMetropolitanArea,18,10,NotBlack,664.77
Northeast,MetropolitanArea,10,14,NotBlack,688.51
Northeast,MetropolitanArea,40,12,NotBlack,1118.64
Midwest,NotMetropolitanArea,9,12,NotBlack,510.45
South,MetropolitanArea,13,15,Black,591.56
Midwest,NotMetropolitanArea,21,12,NotBlack,478.71
South,NotMetropolitanArea,44,8,NotBlack,807.22
South,MetropolitanArea,10,13,Black,636.28
Northeast,MetropolitanArea,28,16,NotBlack,830.96
Northeast,MetropolitanArea,43,8,NotBlack,407.14
Northeast,MetropolitanArea,8,14,NotBlack,664.77
West,MetropolitanArea,13,16,NotBlack,2420.7
Midwest,MetropolitanArea,13,12,NotBlack,190.88
West,MetropolitanArea,11,12,NotBlack,586.42
West,MetropolitanArea,3,12,NotBlack,83.33
South,MetropolitanArea,10,18,NotBlack,1198.96
South,NotMetropolitanArea,26,17,NotBlack,598.29
Midwest,MetropolitanArea,6,13,Black,205.76
Northeast,MetropolitanArea,6,17,NotBlack,1068.38
West,NotMetropolitanArea,15,18,NotBlack,363.25
Midwest,MetropolitanArea,4,11,NotBlack,246.91
Midwest,MetropolitanArea,29,12,NotBlack,569.8
Midwest,NotMetropolitanArea,24,12,NotBlack,569.8
South,MetropolitanArea,9,11,NotBlack,219.48
West,MetropolitanArea,16,6,NotBlack,261.16
South,MetropolitanArea,31,14,Black,379.87
South,NotMetropolitanArea,22,11,Black,339.51
Northeast,MetropolitanArea,17,17,NotBlack,949.67
West,NotMetropolitanArea,25,13,NotBlack,474.91
Northeast,MetropolitanArea,2,12,NotBlack,146.66
Midwest,NotMetropolitanArea,13,12,NotBlack,462.96
Midwest,NotMetropolitanArea,50,12,NotBlack,185.19
West,MetropolitanArea,14,15,NotBlack,783.48
West,NotMetropolitanArea,16,15,NotBlack,403.61
South,MetropolitanArea,36,12,NotBlack,759.73
Midwest,MetropolitanArea,41,11,Black,878.44
Midwest,MetropolitanArea,37,16,NotBlack,830.96
West,MetropolitanArea,29,6,NotBlack,569.8
West,NotMetropolitanArea,10,18,NotBlack,498.58
South,MetropolitanArea,18,16,NotBlack,2374.15
West,MetropolitanArea,17,16,NotBlack,546.06
Midwest,MetropolitanArea,36,11,NotBlack,730.01
Northeast,MetropolitanArea,24,16,NotBlack,949.67
Northeast,NotMetropolitanArea,14,16,NotBlack,1047.01
West,MetropolitanArea,16,6,NotBlack,448.2
Northeast,MetropolitanArea,9,14,NotBlack,1157.41
South,MetropolitanArea,3,12,NotBlack,356.13
Northeast,MetropolitanArea,2,12,NotBlack,394.11
South,MetropolitanArea,13,18,NotBlack,982.62
Northeast,MetropolitanArea,7,16,NotBlack,954.42
South,MetropolitanArea,41,8,NotBlack,166.19
South,MetropolitanArea,4,14,NotBlack,474.83
Midwest,MetropolitanArea,28,16,NotBlack,854.7
Midwest,NotMetropolitanArea,21,17,NotBlack,830.96
Midwest,MetropolitanArea,34,12,NotBlack,593.54
Northeast,MetropolitanArea,3,12,NotBlack,308.64
Midwest,MetropolitanArea,26,13,NotBlack,1092.12
Northeast,MetropolitanArea,26,14,Black,878.44
Midwest,MetropolitanArea,21,13,NotBlack,664.77
Midwest,MetropolitanArea,11,12,NotBlack,1172.84
Northeast,MetropolitanArea,11,18,NotBlack,2051.04
West,MetropolitanArea,30,14,NotBlack,664.77
West,MetropolitanArea,16,12,NotBlack,1399.18
West,MetropolitanArea,13,6,NotBlack,284.9
Northeast,MetropolitanArea,2,12,NotBlack,284.9
Northeast,MetropolitanArea,37,14,NotBlack,807.22
South,NotMetropolitanArea,9,12,Black,854.7
Northeast,MetropolitanArea,32,12,Black,209.19
West,MetropolitanArea,2,14,NotBlack,201.8
West,MetropolitanArea,34,12,NotBlack,857.34
Midwest,MetropolitanArea,20,13,NotBlack,231.48
Northeast,MetropolitanArea,36,12,NotBlack,370.37
Midwest,NotMetropolitanArea,10,12,NotBlack,645.82
Midwest,MetropolitanArea,9,16,NotBlack,712.25
South,MetropolitanArea,7,16,NotBlack,593.54
West,MetropolitanArea,14,12,NotBlack,878.44
West,NotMetropolitanArea,15,16,NotBlack,809.59
South,MetropolitanArea,4,14,NotBlack,403.61
Midwest,MetropolitanArea,5,16,NotBlack,712.25
South,MetropolitanArea,6,12,NotBlack,364.04
South,MetropolitanArea,18,12,NotBlack,714.62
Midwest,MetropolitanArea,18,13,NotBlack,344.65
Northeast,MetropolitanArea,33,18,NotBlack,1305.79
South,MetropolitanArea,22,2,NotBlack,365.62
Midwest,MetropolitanArea,3,13,NotBlack,261.16
Midwest,MetropolitanArea,11,16,NotBlack,363.11
South,MetropolitanArea,5,16,NotBlack,593.54
South,MetropolitanArea,13,12,NotBlack,546.06
Northeast,MetropolitanArea,34,14,NotBlack,1068.38
Midwest,MetropolitanArea,10,12,NotBlack,352.09
South,MetropolitanArea,23,12,NotBlack,617.28
Midwest,MetropolitanArea,32,12,NotBlack,759.73
Northeast,MetropolitanArea,29,15,NotBlack,593.54
Northeast,MetropolitanArea,3,12,NotBlack,308.64
South,MetropolitanArea,9,18,NotBlack,937.8
Northeast,MetropolitanArea,10,18,NotBlack,688.51
South,MetropolitanArea,24,12,NotBlack,997.15
Midwest,NotMetropolitanArea,49,11,NotBlack,1169.59
South,NotMetropolitanArea,37,12,NotBlack,284.9
Midwest,MetropolitanArea,9,16,NotBlack,909.31
South,MetropolitanArea,6,13,NotBlack,220.16
South,MetropolitanArea,8,13,NotBlack,441.53
South,MetropolitanArea,20,12,NotBlack,830.96
West,NotMetropolitanArea,4,16,NotBlack,522.32
South,MetropolitanArea,31,12,NotBlack,902.18
South,MetropolitanArea,1,14,NotBlack,296.77
South,NotMetropolitanArea,15,17,NotBlack,700.38
West,MetropolitanArea,22,12,NotBlack,1044.63
South,MetropolitanArea,39,16,NotBlack,474.83
West,MetropolitanArea,0,12,NotBlack,142.59
South,MetropolitanArea,12,12,NotBlack,469.14
West,MetropolitanArea,15,18,NotBlack,759.73
West,MetropolitanArea,4,12,NotBlack,284.9
South,MetropolitanArea,8,14,NotBlack,593.54
Northeast,MetropolitanArea,13,12,NotBlack,949.67
Northeast,MetropolitanArea,34,8,NotBlack,432.1
Northeast,MetropolitanArea,41,12,NotBlack,881.83
South,MetropolitanArea,21,12,NotBlack,878.44
West,NotMetropolitanArea,23,12,NotBlack,712.25
South,MetropolitanArea,40,5,NotBlack,356.13
Northeast,MetropolitanArea,48,12,Black,273.03
Northeast,MetropolitanArea,21,12,NotBlack,474.83
South,MetropolitanArea,48,16,NotBlack,154.32
Northeast,MetropolitanArea,14,12,NotBlack,937.8
West,MetropolitanArea,13,12,NotBlack,390.95
Midwest,MetropolitanArea,17,12,NotBlack,498.58
Midwest,NotMetropolitanArea,12,16,NotBlack,395.87
South,MetropolitanArea,7,12,NotBlack,378.82
South,MetropolitanArea,47,12,NotBlack,891.47
Northeast,MetropolitanArea,18,16,NotBlack,830.96
West,NotMetropolitanArea,12,12,NotBlack,708.26
South,MetropolitanArea,10,16,NotBlack,569.8
Northeast,MetropolitanArea,36,4,NotBlack,246.91
Northeast,MetropolitanArea,42,10,NotBlack,346.91
West,MetropolitanArea,10,15,NotBlack,321.94
South,MetropolitanArea,0,14,NotBlack,237.42
West,NotMetropolitanArea,5,15,NotBlack,546.06
West,MetropolitanArea,40,4,NotBlack,301.52
Northeast,MetropolitanArea,33,12,NotBlack,617.28
Midwest,MetropolitanArea,31,11,Black,709.88
South,MetropolitanArea,13,15,NotBlack,189.93
Midwest,MetropolitanArea,13,16,NotBlack,617.71
South,MetropolitanArea,26,12,NotBlack,759.73
Midwest,NotMetropolitanArea,27,12,NotBlack,398.89
Northeast,NotMetropolitanArea,8,12,NotBlack,902.18
Northeast,MetropolitanArea,22,18,NotBlack,1780.63
Midwest,NotMetropolitanArea,14,12,NotBlack,222.22
Midwest,MetropolitanArea,2,12,NotBlack,211.51
Midwest,NotMetropolitanArea,46,8,NotBlack,451.09
South,MetropolitanArea,44,11,NotBlack,403.61
Northeast,NotMetropolitanArea,6,12,NotBlack,320.99
South,MetropolitanArea,22,18,NotBlack,1086.18
Northeast,NotMetropolitanArea,26,12,NotBlack,555.56
West,MetropolitanArea,11,14,Black,887.94
Northeast,MetropolitanArea,27,17,NotBlack,1780.63
Midwest,MetropolitanArea,31,12,NotBlack,949.67
South,NotMetropolitanArea,50,8,NotBlack,403.61
Midwest,MetropolitanArea,21,12,NotBlack,902.18
Midwest,MetropolitanArea,18,12,NotBlack,801.26
Midwest,NotMetropolitanArea,2,12,NotBlack,166.9
Northeast,NotMetropolitanArea,10,12,NotBlack,593.54
South,MetropolitanArea,32,14,NotBlack,522.32
West,MetropolitanArea,25,14,Black,1187.08
South,MetropolitanArea,44,2,NotBlack,154.32
West,MetropolitanArea,26,12,NotBlack,878.44
West,MetropolitanArea,18,18,NotBlack,1780.63
South,MetropolitanArea,29,13,NotBlack,676.64
South,MetropolitanArea,4,12,Black,123.46
Northeast,MetropolitanArea,11,12,NotBlack,944.92
Midwest,MetropolitanArea,16,12,NotBlack,854.7
Northeast,MetropolitanArea,21,14,Black,641.03
South,MetropolitanArea,17,15,Black,488.68
Midwest,NotMetropolitanArea,19,12,NotBlack,569.8
South,MetropolitanArea,17,13,Black,147.42
West,MetropolitanArea,2,12,NotBlack,205.76
West,NotMetropolitanArea,5,14,NotBlack,524.69
Midwest,NotMetropolitanArea,8,12,NotBlack,185.19
West,MetropolitanArea,17,9,NotBlack,232.67
Northeast,NotMetropolitanArea,40,12,NotBlack,261.16
Northeast,MetropolitanArea,34,12,NotBlack,712.25
Midwest,MetropolitanArea,19,18,NotBlack,593.54
Northeast,MetropolitanArea,13,14,NotBlack,617.28
Midwest,MetropolitanArea,39,18,NotBlack,1888.16
Northeast,NotMetropolitanArea,34,14,NotBlack,356.13
Northeast,MetropolitanArea,40,16,NotBlack,735.99
Midwest,MetropolitanArea,20,12,NotBlack,417.05
South,MetropolitanArea,9,12,NotBlack,284.9
Northeast,MetropolitanArea,10,16,NotBlack,1092.12
Northeast,MetropolitanArea,8,12,NotBlack,219.61
Northeast,MetropolitanArea,35,7,Black,593.54
Midwest,MetropolitanArea,22,16,NotBlack,474.83
West,MetropolitanArea,18,12,NotBlack,925.93
South,MetropolitanArea,50,6,NotBlack,522.32
Midwest,MetropolitanArea,10,13,NotBlack,807.22
West,MetropolitanArea,4,12,NotBlack,427.35
South,MetropolitanArea,1,12,NotBlack,332.38
South,MetropolitanArea,11,14,NotBlack,356.13
West,MetropolitanArea,4,17,NotBlack,854.7
South,MetropolitanArea,25,16,NotBlack,1187.08
Midwest,NotMetropolitanArea,8,12,NotBlack,189.93
West,NotMetropolitanArea,10,14,NotBlack,617.28
South,MetropolitanArea,3,12,NotBlack,363.7
West,NotMetropolitanArea,24,12,NotBlack,570.89
West,MetropolitanArea,21,18,NotBlack,1258.31
South,MetropolitanArea,16,12,NotBlack,735.99
West,MetropolitanArea,5,12,NotBlack,318.14
South,MetropolitanArea,44,12,NotBlack,391.74
Northeast,MetropolitanArea,12,16,NotBlack,807.22
West,MetropolitanArea,9,10,NotBlack,237.42
Northeast,MetropolitanArea,14,18,NotBlack,1412.63
South,NotMetropolitanArea,46,10,NotBlack,498.58
South,MetropolitanArea,4,15,NotBlack,712.25
Northeast,MetropolitanArea,17,18,NotBlack,135.33
Midwest,MetropolitanArea,38,9,NotBlack,185.19
West,MetropolitanArea,6,16,NotBlack,1020.89
Midwest,MetropolitanArea,24,14,NotBlack,1116.99
South,MetropolitanArea,30,18,NotBlack,2160.49
South,MetropolitanArea,35,12,Black,3527.34
South,MetropolitanArea,10,16,NotBlack,1780.63
Northeast,MetropolitanArea,3,13,Black,2015.62
Northeast,MetropolitanArea,2,18,NotBlack,1265.43
Northeast,MetropolitanArea,35,15,NotBlack,1187.08
Northeast,MetropolitanArea,34,12,NotBlack,561.13
West,MetropolitanArea,11,13,NotBlack,370.37
South,MetropolitanArea,40,8,NotBlack,501.23
South,MetropolitanArea,6,12,Black,349
South,NotMetropolitanArea,24,12,NotBlack,783.48
Midwest,MetropolitanArea,31,16,NotBlack,1020.89
Northeast,MetropolitanArea,12,12,NotBlack,546.06
West,NotMetropolitanArea,11,12,NotBlack,384
Midwest,MetropolitanArea,5,12,NotBlack,415.48
Northeast,MetropolitanArea,45,12,NotBlack,735.99
Midwest,MetropolitanArea,16,11,NotBlack,313.39
South,MetropolitanArea,35,15,NotBlack,973.41
Northeast,MetropolitanArea,47,12,NotBlack,393.95
South,MetropolitanArea,1,12,NotBlack,237.42
South,MetropolitanArea,11,12,NotBlack,427.35
Northeast,MetropolitanArea,11,18,NotBlack,1777.78
West,MetropolitanArea,7,12,NotBlack,408.36
Midwest,MetropolitanArea,1,15,NotBlack,189.93
Northeast,MetropolitanArea,25,12,NotBlack,208.26
Northeast,MetropolitanArea,39,12,NotBlack,444.44
Northeast,MetropolitanArea,9,16,NotBlack,1661.92
Northeast,NotMetropolitanArea,11,18,NotBlack,626.78
West,MetropolitanArea,23,12,NotBlack,455.84
Northeast,MetropolitanArea,14,10,NotBlack,569.8
West,MetropolitanArea,24,18,NotBlack,973.77
Midwest,MetropolitanArea,15,14,NotBlack,712.25
Midwest,NotMetropolitanArea,19,14,NotBlack,2374.15
Midwest,MetropolitanArea,3,12,NotBlack,363.11
West,MetropolitanArea,25,6,NotBlack,221.19
Northeast,MetropolitanArea,22,12,NotBlack,1258.31
Midwest,NotMetropolitanArea,44,12,NotBlack,1305.79
Midwest,MetropolitanArea,38,10,NotBlack,688.51
Midwest,MetropolitanArea,36,18,NotBlack,854.7
Midwest,MetropolitanArea,31,12,NotBlack,830.96
South,NotMetropolitanArea,42,16,NotBlack,474.83
West,MetropolitanArea,13,12,NotBlack,197.53
Northeast,MetropolitanArea,11,12,NotBlack,427.35
South,NotMetropolitanArea,20,15,NotBlack,427.35
Northeast,MetropolitanArea,27,12,NotBlack,379.87
Midwest,MetropolitanArea,14,17,NotBlack,2519.5
Midwest,MetropolitanArea,23,18,NotBlack,593.54
South,NotMetropolitanArea,33,10,NotBlack,356.13
West,MetropolitanArea,21,17,NotBlack,1329.53
Northeast,MetropolitanArea,15,6,NotBlack,296.3
South,NotMetropolitanArea,24,13,NotBlack,503.32
South,NotMetropolitanArea,9,12,Black,225.55
West,MetropolitanArea,30,5,NotBlack,277.78
South,NotMetropolitanArea,2,15,NotBlack,432.1
Northeast,MetropolitanArea,11,12,NotBlack,484.33
South,MetropolitanArea,23,18,NotBlack,744.73
Midwest,NotMetropolitanArea,32,12,NotBlack,641.03
South,MetropolitanArea,16,12,Black,593.54
Northeast,NotMetropolitanArea,39,12,NotBlack,854.7
South,MetropolitanArea,8,12,Black,403.61
Midwest,MetropolitanArea,16,17,NotBlack,1139.6
South,MetropolitanArea,14,12,NotBlack,641.03
West,MetropolitanArea,13,14,NotBlack,185.19
South,MetropolitanArea,54,8,Black,1405.72
Midwest,MetropolitanArea,38,12,NotBlack,284.9
West,MetropolitanArea,4,12,NotBlack,320.51
Northeast,MetropolitanArea,13,12,NotBlack,759.73
South,NotMetropolitanArea,1,18,NotBlack,486.7
Northeast,NotMetropolitanArea,23,18,NotBlack,1590.69
South,MetropolitanArea,23,18,NotBlack,590.45
West,MetropolitanArea,6,12,NotBlack,949.67
South,MetropolitanArea,20,18,NotBlack,1661.92
South,MetropolitanArea,19,18,NotBlack,783.48
Midwest,NotMetropolitanArea,25,12,NotBlack,522.32
South,MetropolitanArea,51,7,NotBlack,617.28
Northeast,MetropolitanArea,3,16,NotBlack,1020.89
South,NotMetropolitanArea,17,10,NotBlack,235.16
Midwest,NotMetropolitanArea,43,12,NotBlack,925.93
West,NotMetropolitanArea,31,8,NotBlack,316.4
South,NotMetropolitanArea,20,10,NotBlack,546.06
Northeast,MetropolitanArea,8,12,NotBlack,427.35
South,MetropolitanArea,11,18,NotBlack,871.11
Northeast,MetropolitanArea,24,12,NotBlack,830.96
West,MetropolitanArea,19,5,NotBlack,284.9
Northeast,MetropolitanArea,41,12,NotBlack,890.31
West,MetropolitanArea,34,14,NotBlack,1358.02
Midwest,MetropolitanArea,14,15,NotBlack,750.42
South,MetropolitanArea,13,13,NotBlack,641.03
Midwest,MetropolitanArea,9,16,NotBlack,747.86
West,MetropolitanArea,3,11,NotBlack,130.58
Midwest,MetropolitanArea,12,18,NotBlack,1400.76
Midwest,NotMetropolitanArea,47,12,NotBlack,401.23
West,MetropolitanArea,11,14,NotBlack,759.73
Midwest,MetropolitanArea,22,16,NotBlack,2018.04
Northeast,MetropolitanArea,10,16,NotBlack,949.67
South,MetropolitanArea,38,14,NotBlack,902.18
South,MetropolitanArea,27,12,Black,759.73
