Subject,Imagazine,Inewspaper,Ilibrary,MotherEd,FatherEd,FamilyIncome78,Race,Gender,Educ,Science,Arith,Word,Parag,Numer,Coding,Auto,Math,Mechanic,Elec,AFQT,Income2005,Esteem1,Esteem2,Esteem3,Esteem4,Esteem5,Esteem6,Esteem7,Esteem8,Esteem9,Esteem10
3561,1,1,0,12,10,14000,3,male,12,10,9,11,0,11,19,11,7,7,4,4.231,42000,2,2,3,2,3,2,2,3,2,3
3562,0,1,0,10,8,22000,3,male,12,14,12,15,8,34,44,11,9,10,8,16.231,5000,2,2,3,2,3,2,2,3,3,3
3563,0,1,1,10,8,22000,3,male,12,14,23,9,5,30,40,12,9,13,7,25.734,34000,2,2,3,2,3,2,2,3,2,3
3565,1,1,1,12,8,13500,3,female,12,20,25,31,14,50,70,9,23,17,14,84.823,36000,2,2,3,2,3,2,2,3,2,3
3567,1,1,0,12,12,21684,3,male,14,17,28,26,13,41,62,23,19,20,15,62.489,2760,2,2,3,2,3,2,2,3,4,4
3569,1,1,0,12,12,21684,3,male,12,13,7,22,10,29,60,17,3,19,8,19.175,42000,1,1,3,2,3,2,2,2,3,3
3570,0,1,0,9,9,22556,3,male,9,12,9,13,4,35,38,12,4,12,6,4.347,56000,2,2,3,2,3,2,2,3,3,3
3572,1,0,0,9,10,22556,3,female,10,7,8,15,11,31,41,8,5,7,12,18.677,14000,2,2,3,2,3,2,2,3,3,3
3574,1,1,1,11,8,24000,3,female,12,20,29,35,14,49,80,14,25,22,14,98.092,47000,1,1,4,2,4,2,2,4,4,4
3575,0,1,0,12,12,30000,3,male,12,18,19,28,8,46,71,23,9,21,16,28.797,56000,2,1,3,2,4,1,2,3,3,3
3579,1,1,0,8,8,32500,3,male,12,15,23,28,12,43,59,19,12,23,15,42.908,45000,1,2,3,2,3,2,2,3,2,3
3580,1,1,0,12,13,18000,3,male,12,18,22,31,15,44,58,23,16,23,15,75.229,36000,1,1,4,1,1,2,2,4,4,4
3581,1,1,1,12,12,2000,3,male,16,21,17,33,13,45,56,23,13,23,18,55.513,129000,1,1,4,2,4,1,2,3,4,4
3582,1,1,1,12,14,36000,3,male,18,24,24,32,13,50,74,17,21,15,14,77.911,150000,2,2,3,2,3,2,2,3,3,3
3583,1,1,1,12,14,36000,3,male,19,25,30,34,15,45,74,17,25,16,9,99.022,100000,2,2,3,2,3,2,2,3,3,3
3584,1,1,1,12,12,19000,3,female,12,14,11,23,10,31,66,8,5,12,11,18.188,16000,1,1,3,1,4,2,2,3,2,3
3585,1,1,1,12,12,19000,3,male,16,22,30,33,14,49,70,15,25,15,16,94.65,159168,2,2,3,2,3,2,2,3,3,3
3587,1,1,1,12,16,12361,3,male,14,24,22,34,14,45,60,23,19,22,16,76.091,43000,1,1,4,1,4,1,1,4,4,4
3588,1,0,1,12,16,12361,3,male,18,24,7,34,13,40,51,17,24,23,16,71.155,60000,2,2,3,2,3,2,2,3,3,3
3589,1,1,1,12,12,31700,3,male,12,17,24,28,11,45,62,22,14,17,16,51.56,50987,1,1,4,1,4,1,1,4,4,4
3591,1,1,0,12,12,21000,3,male,12,16,26,28,14,43,45,22,17,22,13,77.562,4471,1,2,4,3,4,2,2,3,3,3
3592,1,1,0,12,12,21000,3,male,12,24,24,23,12,41,60,22,18,22,17,61.802,56000,1,1,4,1,4,1,2,2,3,4
3597,1,1,1,11,12,27000,3,female,14,16,18,33,11,40,50,14,19,14,10,54.584,7000,2,2,3,2,3,2,2,3,3,3
3600,1,1,1,12,8,25000,3,male,12,15,27,29,12,50,61,23,22,21,15,57.648,60000,1,1,3,2,3,2,2,3,4,4
3601,1,1,1,13,12,21500,3,female,16,16,26,30,12,48,78,11,22,13,12,79.229,40000,2,2,3,2,3,2,2,3,3,3
3606,1,1,1,12,12,15000,3,female,13,12,13,32,13,48,57,15,11,14,14,57.872,35000,2,2,3,2,4,2,2,4,4,4
3607,1,1,1,12,12,1060,3,male,11,20,10,31,10,21,10,22,12,22,19,32.823,16000,1,1,4,1,4,1,2,4,2,3
3608,1,1,1,14,15,29372,3,male,16,21,30,33,13,47,74,19,24,15,15,90.06,69000,2,2,3,2,3,2,2,3,2,3
3609,1,1,1,14,15,29372,3,female,14,19,13,34,12,39,42,8,13,8,12,50.181,39000,2,2,3,2,3,2,2,3,3,3
3610,1,1,1,12,12,23500,3,female,15,19,11,27,9,31,42,12,7,12,10,18.919,7900,2,2,3,2,2,2,2,3,3,3
3611,1,1,1,12,12,23500,3,female,12,16,19,25,11,40,58,13,16,20,11,45.548,15000,2,2,3,1,3,1,1,3,3,3
3614,1,1,1,16,12,3075,3,female,19,22,28,34,14,47,69,14,22,16,13,91.863,10180,1,1,4,1,4,1,2,4,3,4
3616,1,1,0,12,9,15050,3,male,12,23,25,35,14,43,49,17,21,17,17,91.974,35000,1,1,4,1,4,1,2,3,3,4
3617,1,1,1,11,15,36900,3,male,16,17,28,32,13,47,50,21,23,11,9,78.008,89000,1,1,3,2,3,2,2,3,3,3
3619,1,1,1,12,12,40000,3,male,18,14,27,29,14,50,68,7,24,14,12,88.649,32500,2,2,3,2,3,2,2,3,3,3
3620,1,1,1,12,10,18000,3,male,12,20,21,27,10,34,26,23,10,23,16,38.967,32000,2,2,4,2,4,2,2,3,3,4
3623,1,1,1,12,11,17500,3,male,16,23,30,33,13,50,57,14,25,14,18,92.432,35000,1,1,4,1,4,1,1,4,4,4
3625,1,0,0,8,12,24000,3,female,16,21,24,33,14,46,63,13,22,16,13,92.207,26000,1,1,4,1,4,2,2,4,4,3
3628,1,1,1,16,18,9200,3,male,17,17,24,31,13,36,54,21,13,23,15,50.492,189210,2,1,4,1,4,1,1,4,4,4
3640,1,1,1,9,10,15200,3,male,12,4,7,12,2,9,21,4,5,2,4,1.107,21000,2,2,3,2,3,2,2,3,3,3
3641,1,1,1,12,10,3400,3,female,18,20,20,27,11,27,58,17,13,20,13,44.391,51000,1,1,4,2,4,2,2,4,3,4
3643,1,1,1,16,12,11000,3,female,17,13,15,20,7,30,40,8,9,7,5,33.724,38000,1,1,3,2,3,2,2,2,2,4
3649,1,0,1,11,12,7200,3,female,12,9,7,14,5,29,46,4,7,11,4,12.016,29400,2,2,4,1,3,2,2,4,3,3
3650,1,1,1,12,9,21000,3,female,12,9,16,26,10,39,73,11,10,6,3,33.934,32000,1,1,4,1,4,2,2,4,4,3
3651,0,1,1,10,12,16000,3,female,16,15,23,27,12,49,56,14,12,7,13,50.502,65000,2,2,4,1,4,1,1,4,4,4
3657,0,0,1,8,5,7268,3,male,11,9,7,16,5,13,5,9,7,7,8,8.601,38000,1,1,4,1,4,1,1,3,3,4
3660,0,0,0,8,6,7268,3,male,12,2,5,9,4,17,27,7,8,7,4,6.285,23400,1,1,3,2,3,1,2,3,3,3
3661,1,1,1,13,12,9000,3,female,14,15,13,26,12,29,44,13,10,6,10,38.955,4500,1,1,4,2,4,2,1,4,4,4
3664,1,1,1,17,12,4738,1,male,18,23,30,33,12,46,54,23,24,23,20,78.053,68000,1,1,3,1,4,1,1,4,4,4
3666,1,1,1,12,12,14500,1,male,13,21,27,33,13,42,64,15,22,18,14,89.195,36000,1,1,4,1,4,1,1,4,4,4
3667,1,1,1,13,16,29000,3,female,14,19,23,33,13,33,47,9,14,12,11,76.656,6360,3,2,2,3,2,3,3,2,2,3
3669,1,1,1,14,17,41000,3,female,16,19,28,33,13,49,60,14,22,16,18,93.677,10000,1,1,4,1,4,2,2,3,3,3
3676,1,1,1,12,16,38000,3,male,16,17,29,31,14,37,53,14,25,13,12,90.283,74000,2,2,3,2,3,2,2,3,3,3
3677,1,1,1,12,20,40000,3,female,16,22,23,33,14,50,62,13,25,17,10,90.778,60000,1,1,3,2,3,2,2,3,3,3
3679,1,1,1,13,14,30000,3,female,15,18,16,26,14,48,70,12,18,12,11,67.885,85000,1,1,3,1,3,1,1,3,3,3
3686,1,1,1,16,16,60000,3,male,16,16,25,30,14,40,45,15,16,22,12,76.418,69000,1,1,4,1,3,1,1,3,3,3
3690,1,1,1,20,20,0,3,male,18,24,29,33,14,35,43,17,25,16,13,97.84,138000,1,1,4,1,4,1,1,4,4,4
3693,1,1,1,14,14,28000,3,male,9,16,14,23,10,25,36,20,8,15,16,33.068,30000,1,1,4,1,4,2,2,2,3,3
3694,1,1,1,12,10,19000,3,male,12,19,20,27,11,36,48,23,13,18,11,40.937,56000,2,2,3,2,3,2,2,3,3,3
3697,0,1,0,9,3,10000,1,female,12,9,15,14,6,49,22,9,7,11,9,23.181,5000,2,2,4,1,2,2,3,3,3,2
3699,0,1,0,9,8,38000,2,female,12,7,8,18,8,45,32,7,8,4,6,11.84,20477,2,2,3,2,3,2,2,3,2,3
3705,1,1,1,10,12,31000,3,female,14,13,22,30,15,41,59,12,11,18,11,71.213,45000,1,1,4,1,4,1,1,3,3,3
3706,1,1,1,12,12,31000,3,male,13,18,20,31,11,33,30,22,14,21,15,37.08,42000,1,1,4,1,4,1,1,4,4,4
3708,0,0,1,12,12,35000,3,male,12,15,28,32,13,50,68,22,22,17,14,87.553,144000,1,1,4,2,3,2,1,4,3,3
3709,1,1,1,16,15,29000,3,female,16,16,14,29,14,41,47,10,12,11,9,57.749,30000,1,1,4,1,4,1,2,4,2,4
3714,1,1,1,13,12,9642,3,female,15,15,24,33,12,30,40,16,13,15,14,64.857,25000,2,2,3,2,3,2,2,3,3,3
3718,0,1,0,10,8,25000,3,female,15,15,18,22,11,47,54,9,12,10,8,47.308,28013,2,2,3,2,3,2,2,2,2,3
3719,1,1,1,12,9,4390,3,female,12,13,14,25,8,26,39,9,13,11,7,29.347,29000,2,2,1,2,3,2,3,2,2,2
3721,1,1,1,16,11,32100,3,male,12,23,26,35,14,30,49,24,14,21,18,83.258,52000,1,1,4,1,4,2,2,4,3,4
3722,0,1,0,11,10,13829,3,male,12,18,15,31,12,42,36,17,11,14,14,53.708,55000,1,1,4,1,4,1,2,1,3,4
3723,1,1,1,11,14,13000,3,male,12,21,17,28,10,29,46,22,12,21,17,45.716,16000,2,2,3,2,3,2,3,2,3,4
3725,0,1,1,12,12,25074,3,female,13,10,22,21,11,50,72,12,19,18,11,40.026,23000,1,1,4,2,4,2,1,4,4,3
3730,1,1,0,13,12,22000,3,female,14,20,30,33,13,48,71,17,23,19,15,87.574,25275,2,2,4,1,4,1,1,4,3,4
3732,1,1,1,12,19,31000,3,male,12,21,29,35,14,50,53,18,23,24,20,99.473,36000,1,1,3,2,3,1,2,2,2,2
3734,1,1,1,12,12,18800,3,female,15,20,19,31,14,50,65,10,20,12,12,83.973,30000,1,1,4,1,3,1,2,3,3,3
3735,1,1,0,12,12,30000,3,female,12,13,18,24,13,35,41,17,14,16,6,59.053,60000,2,2,4,2,4,2,2,4,3,4
3736,1,1,0,12,12,21000,3,female,12,11,19,32,14,43,50,13,15,11,13,69.238,49000,2,2,3,2,3,2,2,3,2,3
3737,1,1,1,12,12,21000,3,female,12,15,21,26,11,41,55,12,10,11,7,44.255,58000,2,2,3,2,3,2,3,3,3,3
3738,1,1,0,12,8,22000,3,female,12,9,14,18,10,41,53,10,14,15,6,34.888,18000,2,1,4,2,1,2,2,4,3,4
3739,1,1,1,12,12,24000,3,female,12,13,19,29,14,38,56,8,16,14,8,68.557,16000,1,1,4,1,4,1,1,4,4,4
3740,1,1,1,12,12,24000,3,female,12,9,11,17,4,32,44,5,11,5,9,16.42,20000,2,2,3,3,3,2,3,3,3,3
3741,1,1,1,12,12,24000,3,female,12,10,13,14,10,35,43,6,10,10,4,31.36,9300,2,2,3,2,4,2,2,3,2,3
3742,0,1,1,12,10,17066,3,male,9,16,14,21,10,23,26,10,8,10,8,38.276,98000,2,2,3,1,4,2,2,2,4,4
3745,1,1,1,12,12,20000,3,male,16,21,27,35,14,50,46,14,24,11,13,95.983,32089,2,2,3,2,3,2,2,2,2,3
3746,0,1,1,12,12,8500,3,female,12,16,10,30,10,34,57,8,6,8,7,28.755,16390,2,2,3,2,3,2,2,3,3,3
3751,0,1,1,12,12,7000,3,male,12,17,11,27,14,27,38,17,13,17,10,60.681,45000,1,1,4,1,4,2,2,4,4,4
3754,1,1,1,9,8,9540,3,female,12,16,26,32,13,43,63,12,21,13,9,81.924,33000,2,2,3,2,3,2,2,4,3,3
3757,1,1,1,12,18,38000,3,male,18,24,29,34,14,48,70,18,24,21,17,97.506,95000,1,2,4,2,4,2,1,4,3,4
3758,1,1,1,12,12,25000,3,female,13,20,28,33,13,49,62,15,23,21,14,86.305,11000,1,2,4,1,4,2,2,3,3,4
3760,1,1,1,12,12,25000,3,male,12,17,20,24,12,29,38,16,10,16,13,54.302,33000,2,2,3,2,3,2,2,3,3,3
3766,1,1,1,12,20,11000,3,male,15,24,25,35,12,50,55,19,20,22,18,73.454,78000,2,2,3,2,3,2,2,3,3,3
3770,1,1,1,11,8,25500,3,female,12,10,19,28,13,36,62,9,14,12,8,54.943,52000,2,2,3,2,3,2,2,3,3,3
3771,1,1,1,12,8,25500,3,female,18,13,23,27,14,46,66,14,22,10,12,87.764,32253,1,1,4,1,4,1,2,4,4,4
3775,1,1,1,12,8,34000,3,female,16,17,23,33,12,39,62,13,20,13,11,71.105,53000,3,2,3,2,3,3,2,1,2,1
3780,1,1,1,12,10,21000,3,male,12,15,20,26,11,36,44,15,14,15,16,66.841,55000,1,1,4,1,4,1,1,4,4,4
3784,1,1,1,8,8,6000,3,female,12,15,10,23,11,34,48,10,11,12,10,35.256,29000,1,1,2,2,3,2,2,3,2,3
3787,1,1,1,12,12,7200,3,female,15,20,24,32,12,47,47,13,14,8,13,50.928,12000,1,1,4,1,4,1,1,3,3,4
3789,1,1,1,12,10,13240,3,male,12,16,23,28,14,37,60,23,13,17,13,59.009,52000,1,1,4,1,4,1,1,3,4,4
3790,0,1,0,7,7,13094,3,female,12,15,14,22,12,24,35,11,14,8,13,39.133,22049,1,1,3,1,3,1,1,2,2,3
3791,0,1,1,9,12,18928,3,female,14,15,25,31,13,50,59,15,20,18,12,73.529,47000,1,1,3,1,3,2,2,3,3,3
3792,1,1,1,15,14,35000,3,male,17,24,30,34,14,37,45,22,24,22,19,94.762,88000,2,2,3,2,3,2,2,3,2,3
3793,1,1,1,12,12,23376,3,female,14,11,20,31,12,33,54,12,11,16,12,49.422,55000,2,1,4,2,3,2,2,3,3,4
3794,1,1,0,12,12,30000,3,female,15,16,11,34,12,32,51,18,15,14,9,66.337,30000,2,2,3,2,3,2,2,3,3,3
3796,1,1,1,14,12,5000,3,female,12,22,25,35,15,42,55,21,20,17,17,94.245,34000,1,1,4,1,4,2,2,1,4,4
3800,0,1,0,12,8,16500,3,female,17,19,21,31,9,29,43,11,18,14,11,65.354,8000,2,2,3,2,3,2,2,3,2,3
3803,1,1,1,18,18,40000,3,male,18,22,22,34,12,50,55,17,24,21,16,81.774,69000,2,2,3,2,3,2,2,2,3,3
3804,1,1,1,16,18,40000,3,female,18,22,27,35,12,41,50,16,20,20,13,80.927,40000,1,1,4,2,4,2,2,3,4,4
3805,1,1,1,16,18,40000,3,male,16,18,29,33,11,34,31,19,15,16,15,78.523,95000,1,1,3,1,3,2,2,2,3,3
3807,0,1,1,12,17,25000,3,male,15,11,21,29,9,40,57,18,13,16,9,49.038,51000,1,1,4,1,4,1,1,4,3,3
3809,1,1,1,16,18,40000,3,female,16,21,28,33,14,35,60,16,22,22,13,93.854,100000,2,2,3,2,3,2,2,3,3,3
3812,1,1,1,12,13,50000,3,female,16,20,30,35,15,49,79,16,25,24,17,100,100000,1,1,3,1,3,2,2,3,3,3
3813,1,1,1,16,16,20000,3,female,14,16,25,29,15,40,46,14,20,16,12,88.799,44000,1,2,3,2,3,2,3,2,2,3
3814,1,1,1,16,16,832,3,female,12,15,19,31,12,46,66,13,17,19,12,62.096,42000,1,1,4,2,4,2,2,3,4,4
3815,1,0,1,12,18,50000,3,male,16,18,29,32,13,34,37,16,20,22,16,90.913,263445,1,1,4,1,4,1,1,4,4,4
3819,0,1,1,12,12,9108,2,female,12,13,8,14,8,24,32,8,9,9,7,11.317,15000,2,2,3,2,3,2,3,3,2,3
3821,0,1,1,6,4,5762,2,female,12,4,8,8,6,5,17,6,1,11,4,2.531,1500,1,1,3,1,3,1,1,3,3,4
3822,0,1,1,6,4,5762,2,male,12,9,8,8,4,4,12,6,8,4,3,6.558,5000,1,2,3,2,3,2,2,2,3,3
3825,0,0,1,6,7,3341,2,male,12,10,7,20,4,12,32,10,6,8,10,9.201,22000,1,1,4,1,4,1,1,4,4,4
3829,1,1,1,9,10,24000,3,male,12,17,16,34,12,28,46,23,3,15,15,49.06,167803,1,1,4,1,4,1,1,4,3,4
3830,0,0,1,11,12,21000,3,male,12,16,17,27,7,27,44,19,9,22,11,44.827,45000,2,2,4,1,4,1,2,3,3,3
3833,1,1,0,12,12,30000,3,male,12,17,19,25,10,42,53,17,13,13,13,50.489,40000,2,2,3,2,3,2,2,2,3,3
3836,1,1,1,12,12,14000,3,female,19,20,28,33,14,50,63,12,22,17,11,90.79,110000,1,1,4,2,4,2,3,4,4,4
3837,1,1,1,12,12,14000,3,female,12,12,16,29,10,38,58,9,20,9,13,57.761,35000,2,2,4,2,3,1,1,3,3,3
3838,1,1,1,12,12,14000,3,male,12,10,12,25,12,46,50,10,12,9,7,57.333,85000,1,1,4,2,4,1,2,2,3,4
3844,1,1,0,15,13,12500,3,male,14,25,28,34,13,35,49,22,19,23,19,84.585,65000,1,1,4,1,4,1,1,2,2,3
3845,1,1,1,12,12,25000,3,male,12,18,15,32,13,34,40,24,10,17,16,54.553,24000,2,2,3,2,2,2,3,3,3,3
3846,1,1,1,12,12,25000,3,female,12,14,20,26,12,50,71,11,18,11,12,74.995,52000,1,1,3,2,3,2,2,3,3,3
3847,0,1,1,12,10,46000,3,male,12,19,24,29,11,50,74,19,14,9,17,46.544,67000,1,1,4,1,4,2,1,4,4,4
3850,0,1,1,12,12,12000,3,female,12,15,16,32,14,37,48,15,9,10,7,64.154,32000,1,1,4,1,4,1,1,4,4,4
3851,0,1,1,12,12,12000,3,female,12,12,14,26,12,38,23,14,7,12,13,33.379,16000,1,1,3,1,2,2,2,4,3,3
3852,0,1,1,12,12,12000,3,male,12,18,10,32,12,32,50,14,5,17,13,50.215,14000,2,3,3,2,3,2,2,3,3,3
3854,1,1,1,14,19,14000,3,male,20,19,26,31,10,42,59,16,22,20,16,67.468,169884,1,1,3,1,3,2,2,3,3,3
3855,1,1,1,14,19,14000,3,female,20,19,27,33,13,49,56,12,24,14,10,93.686,16500,1,1,4,1,4,2,2,4,4,3
3860,1,1,1,12,13,30000,3,male,19,22,30,34,14,46,70,17,25,24,18,97.808,55000,2,2,4,3,3,2,2,3,3,3
3861,1,1,1,12,13,32000,3,male,16,22,30,30,13,46,39,15,25,21,17,91.35,25000,1,1,3,1,3,1,1,3,3,4
3863,1,1,1,14,18,55000,3,male,19,23,28,34,12,50,61,16,23,19,15,92.504,157957,2,2,3,2,3,2,2,3,3,3
3865,1,1,1,12,14,8900,3,male,20,24,29,33,14,36,47,23,22,23,20,92.807,176431,1,2,4,2,4,2,2,3,3,3
3866,1,1,1,12,12,25000,3,male,18,20,29,31,13,47,74,18,18,17,16,74.6,35000,2,2,3,2,3,2,2,2,3,3
3867,1,1,1,14,16,25000,3,female,14,22,26,34,11,45,57,13,17,20,12,70.7,1200,1,1,2,2,3,2,2,3,3,2
3868,1,1,1,12,16,25000,3,male,18,23,24,31,14,45,59,16,24,17,19,85.012,43450,2,2,4,1,4,2,2,4,4,4
3872,1,1,1,18,18,34000,3,female,16,24,26,35,15,34,54,12,24,16,14,96.59,30000,1,1,3,1,3,2,2,3,3,3
3873,1,1,1,18,18,34000,3,male,20,24,30,35,14,47,55,21,25,24,19,99.342,50000,2,1,3,2,3,2,2,2,3,3
3874,1,1,1,18,15,42000,3,male,16,22,29,33,15,32,59,22,24,24,18,97.67,519340,2,2,3,2,3,2,2,2,2,3
3875,1,1,1,16,15,42000,3,male,16,17,27,30,15,47,61,18,20,21,13,90.868,92000,1,1,4,1,4,2,2,3,3,4
3883,1,1,1,13,18,50000,3,male,15,21,26,34,12,35,39,21,24,22,15,82.984,45000,1,1,4,1,4,1,1,4,4,4
3884,1,1,0,13,12,23000,3,male,16,18,18,30,13,35,50,12,18,15,14,75.101,74000,1,1,4,1,4,1,2,4,3,4
3886,1,1,1,12,17,31000,3,male,17,22,29,34,14,42,45,14,24,15,16,99.6,101000,2,2,4,2,3,2,2,3,3,3
3888,1,1,1,14,16,35000,3,male,13,19,15,35,15,21,35,16,14,23,15,79.761,58000,2,2,3,2,3,2,2,3,2,3
3889,1,1,1,14,16,35000,3,female,16,21,20,35,14,36,52,12,17,12,14,86.544,15000,1,1,3,3,2,3,3,2,2,3
3890,1,1,1,17,14,43000,3,male,18,20,28,30,12,40,55,17,24,20,15,83.431,150000,2,2,4,2,4,2,2,4,4,4
3892,1,1,1,12,16,40000,3,male,16,24,27,31,15,43,66,19,25,22,16,93.865,102000,1,1,4,2,4,1,1,4,4,4
3894,1,1,1,12,12,40000,3,male,18,22,27,35,15,42,50,15,19,16,18,92.888,62000,2,2,3,2,3,2,3,3,2,3
3895,1,1,1,14,16,45000,3,male,20,25,27,34,14,50,55,24,24,23,19,93.615,20000,2,4,3,2,4,2,2,3,3,4
3897,1,1,1,15,16,44000,3,female,17,12,16,27,12,46,76,11,12,14,8,51.486,90000,1,1,4,1,4,1,2,4,3,4
3898,1,1,1,15,16,44000,3,male,16,22,22,26,12,50,56,21,23,24,13,75.594,110000,1,1,4,1,4,1,1,4,4,4
3900,1,1,1,15,12,20000,3,female,12,6,7,19,9,41,58,4,10,10,6,26.617,32000,4,3,1,1,1,2,2,2,2,2
3901,1,1,1,12,12,2300,3,male,15,24,29,33,14,40,42,22,21,25,16,84.705,45000,1,1,4,1,4,1,1,4,4,4
3903,1,1,1,16,16,25000,3,female,17,19,21,32,14,38,58,12,17,15,9,63.919,5200,1,1,4,2,4,2,1,4,1,1
3904,1,1,1,16,16,25000,3,male,18,17,20,30,13,42,57,13,17,18,13,74.43,51000,1,1,4,2,4,2,2,4,3,4
3907,1,1,1,13,20,30000,3,male,13,16,22,31,15,28,39,24,15,20,15,82.183,54000,1,1,4,1,4,1,2,4,4,4
3908,1,1,1,12,12,1300,3,female,13,17,14,29,12,48,82,12,12,15,12,50.191,30000,2,2,3,2,3,2,2,3,3,3
3910,1,1,1,16,16,18500,3,male,16,15,15,34,13,30,47,10,12,10,10,69.363,40000,1,1,4,1,4,1,1,4,2,4
3911,1,1,1,12,17,23000,3,female,18,18,21,33,14,48,63,10,17,17,13,77.538,29000,1,1,4,1,4,2,3,2,2,3
3912,1,1,1,12,16,1200,3,female,15,18,24,31,14,44,56,13,11,14,10,60.383,80000,1,1,4,2,4,2,2,3,4,4
3916,0,0,1,16,16,5999,3,male,18,22,28,32,14,47,64,20,20,19,15,77.034,97000,2,2,3,2,3,2,2,3,2,3
3922,1,1,1,16,16,42500,3,female,16,21,24,35,14,36,45,19,19,18,17,87.206,22000,1,1,4,1,4,1,1,4,4,4
3929,0,1,1,12,8,25000,3,female,12,14,10,24,13,32,60,10,7,8,7,26.367,10000,2,2,3,2,3,2,2,3,3,3
3933,1,1,1,10,11,16000,2,male,12,7,7,10,5,24,12,5,4,8,7,3.486,50000,2,1,4,1,4,1,2,4,4,4
3938,0,1,1,11,8,18000,2,female,12,6,5,14,6,14,5,6,3,9,8,1.849,22000,2,2,3,2,3,2,2,3,3,3
3949,1,0,0,12,7,5200,2,male,15,14,10,18,12,23,32,7,8,8,10,25.725,39000,1,1,4,1,4,2,2,3,3,3
3952,0,1,1,12,10,11000,2,female,16,12,15,22,9,29,63,7,15,7,7,33.771,50000,2,2,2,2,2,2,2,2,2,3
3957,1,1,1,12,12,30000,2,male,12,18,16,31,6,27,40,13,15,17,12,46.335,68000,1,1,4,1,4,2,2,3,4,4
3958,0,0,1,9,12,22880,2,male,12,14,5,13,10,25,2,9,6,13,12,13.954,40000,1,1,4,1,4,1,1,4,4,4
3960,1,1,1,12,12,18000,2,female,14,7,8,13,6,27,15,5,8,9,8,16.305,38000,1,1,4,1,3,1,1,3,3,3
3964,1,1,1,11,6,22000,3,female,17,17,24,33,14,44,67,9,20,17,15,79.54,39500,1,1,4,1,4,2,2,2,4,4
3965,1,0,1,12,10,24700,3,male,15,19,22,33,12,32,53,22,12,13,18,69.89,108000,2,2,3,2,3,2,2,3,3,3
3966,1,1,1,10,10,8200,2,male,20,24,23,34,14,46,52,19,22,17,20,78.668,155485,1,1,4,1,4,2,2,3,3,3
3967,0,1,1,14,18,40000,1,male,16,19,28,27,13,39,54,19,23,22,18,64.451,125000,2,2,3,2,3,2,2,3,3,3
3972,1,1,1,16,12,36000,3,female,17,20,22,32,15,48,62,13,16,14,11,80.035,28500,1,1,4,2,4,2,2,4,4,3
3977,1,0,1,5,7,11186,2,female,12,12,10,16,11,24,54,4,6,10,6,16.627,600,1,1,4,1,4,1,3,3,4,4
3978,1,0,1,5,5,11186,2,female,14,9,10,14,6,20,17,4,9,6,5,17.848,3000,1,1,3,1,3,2,1,3,2,2
3980,1,1,1,12,14,5300,3,male,16,24,30,35,15,50,68,25,25,25,18,100,444624,2,2,3,2,3,1,1,1,1,1
3985,1,1,1,10,11,9950,3,male,13,13,16,20,11,16,40,21,5,13,9,23.502,50000,1,2,3,3,4,1,3,2,2,2
3989,1,1,1,12,8,20000,3,male,13,19,11,21,12,35,53,15,8,15,13,37.626,52000,1,1,4,1,4,1,1,4,4,4
3992,1,1,1,7,8,18500,3,female,13,14,17,29,13,49,83,12,6,14,12,36.821,39900,1,1,4,1,4,3,2,3,3,4
3994,0,1,1,12,11,10000,3,male,12,11,25,20,13,24,22,6,8,13,9,51.047,26000,1,1,4,1,4,1,2,4,4,2
3995,0,1,1,12,12,10000,2,female,13,11,12,18,10,35,44,8,8,11,3,22.435,36000,1,1,4,1,4,1,1,4,4,4
3996,0,1,1,11,12,10000,2,female,14,6,6,11,4,23,43,10,7,9,5,5.375,40000,2,1,3,2,3,1,2,1,3,4
4001,1,1,1,12,13,18000,3,female,13,15,19,27,14,47,34,12,17,8,9,72.427,7800,2,1,3,3,3,2,2,3,2,2
4004,1,1,0,12,12,35000,3,male,12,22,20,30,13,28,41,21,18,21,18,60.943,46000,1,1,4,1,4,1,1,3,3,4
4008,1,1,1,16,16,10000,2,male,13,10,11,18,5,15,43,15,11,9,7,13.462,79000,2,2,4,1,4,1,1,2,4,4
4009,0,1,0,10,9,14400,3,male,14,17,23,28,9,33,26,9,18,13,14,68.077,25000,1,1,4,1,4,1,1,4,4,4
4010,1,1,1,16,12,14621,3,male,19,20,22,29,12,48,22,9,23,12,11,81.673,50000,1,1,3,2,4,2,2,3,3,3
4013,0,0,0,6,12,22000,3,male,12,9,7,14,6,29,44,6,10,10,4,13.418,36000,2,2,2,2,3,2,2,3,3,3
4014,1,1,0,6,12,22000,3,male,12,10,11,18,10,29,41,8,6,7,11,27.247,62000,1,1,4,2,4,2,2,4,3,4
4015,0,1,0,10,6,10500,2,female,14,16,11,23,10,49,58,4,14,8,5,38.207,22000,1,2,3,2,3,2,2,3,3,3
4019,0,0,1,16,8,10000,3,female,17,23,27,33,14,47,55,18,24,12,13,96.219,99000,1,1,3,2,3,2,2,3,3,3
4021,1,0,0,8,11,10000,2,female,13,9,9,22,11,42,50,9,12,6,5,52.841,27300,1,1,4,1,4,1,1,4,4,4
4022,1,0,1,16,16,30000,3,male,12,17,6,25,8,20,35,15,7,14,11,22.701,90000,1,1,4,1,4,1,1,4,4,4
4023,0,1,1,8,11,6000,3,female,16,19,27,32,14,50,66,5,23,14,12,99.7,65000,1,1,4,2,4,1,1,4,2,4
